Data,Quant. de Vendas,Forma de Pagamento,Loja,GMV,Estado,Tipo de Vendas
9/20/2020,6,TipoB,Parceiro12,"R$1,222.81",Mato Grosso do Sul,Não Promocional
9/20/2020,6,TipoC,Parceiro10,"R$2,272.46",Distrito Federal,Não Promocional
9/20/2020,5,TipoB,Parceiro12,"R$3,582.57",Pernambuco,Não Promocional
9/20/2020,3,TipoB,Parceiro10,R$896.43,Alagoas,Não Promocional
9/20/2020,24,TipoA,Parceiro4,R$504.81,Tocantins,Não Promocional
9/20/2020,28,TipoB,Parceiro15,"R$2,117.26",Rio Grande do Norte,Não Promocional
9/20/2020,24,TipoA,Parceiro6,"R$1,667.43",Amazonas,Não Promocional
9/20/2020,22,TipoC,Parceiro7,"R$2,088.73",Distrito Federal,Não Promocional
9/20/2020,25,TipoA,Parceiro7,"R$1,408.66",Rio de Janeiro,Não Promocional
9/20/2020,28,TipoA,Parceiro3,R$747.14,Pernambuco,Não Promocional
9/20/2020,23,TipoC,Parceiro6,"R$1,125.81",São Paulo,Não Promocional
9/20/2020,16,TipoA,Parceiro11,R$259.38,Rio de Janeiro,Super Promoção
9/20/2020,23,TipoB,Parceiro5,"R$1,519.69",Santa Catarina,Super Promoção
9/20/2020,35,TipoA,Parceiro6,"R$3,821.92",Paraná,Super Promoção
9/20/2020,15,TipoA,Parceiro14,"R$2,259.42",Piauí,Super Promoção
9/21/2020,4,TipoA,Parceiro1,"R$3,675.46",Distrito Federal,Promocional
9/21/2020,2,TipoB,Parceiro2,"R$1,244.57",Rio Grande do Sul,Promocional
9/21/2020,4,TipoB,Parceiro3,"R$1,543.14",São Paulo,Promocional
9/21/2020,3,TipoB,Parceiro7,"R$1,181.81",Distrito Federal,Promocional
9/21/2020,5,TipoB,Parceiro5,R$93.04,São Paulo,Promocional
9/21/2020,1,TipoA,Parceiro5,R$515.04,Minas Gerais,Promocional
9/21/2020,5,TipoA,Parceiro1,"R$1,594.59",Distrito Federal,Promocional
9/21/2020,3,TipoB,Parceiro3,R$652.78,Rio de Janeiro,Promocional
9/21/2020,3,TipoA,Parceiro1,R$926.83,Minas Gerais,Promocional
9/21/2020,5,TipoA,Parceiro4,"R$1,172.22",Rio Grande do Sul,Promocional
9/21/2020,5,TipoA,Parceiro4,"R$2,853.40",Rio de Janeiro,Promocional
9/21/2020,3,TipoA,Parceiro4,"R$1,418.08",Rio de Janeiro,Promocional
9/21/2020,5,TipoB,Parceiro4,"R$1,217.10",Distrito Federal,Promocional
9/21/2020,5,TipoB,Parceiro6,R$47.08,Rio de Janeiro,Promocional
9/21/2020,4,TipoB,Parceiro3,"R$3,801.19",Distrito Federal,Promocional
9/21/2020,5,TipoB,Parceiro4,"R$3,400.80",Rio de Janeiro,Não Promocional
9/21/2020,4,TipoB,Parceiro6,"R$1,708.95",Rio de Janeiro,Não Promocional
9/21/2020,5,TipoB,Parceiro4,"R$2,271.65",Minas Gerais,Não Promocional
9/21/2020,2,TipoB,Parceiro3,"R$2,385.89",Rio de Janeiro,Não Promocional
9/21/2020,4,TipoB,Parceiro3,"R$3,465.88",Minas Gerais,Não Promocional
9/21/2020,3,TipoA,Parceiro4,"R$2,456.49",Distrito Federal,Não Promocional
9/21/2020,3,TipoB,Parceiro4,"R$1,452.01",Distrito Federal,Não Promocional
9/21/2020,3,TipoB,Parceiro6,"R$1,316.58",Rio Grande do Sul,Não Promocional
9/21/2020,3,TipoA,Parceiro3,"R$2,292.25",São Paulo,Não Promocional
9/21/2020,4,TipoA,Parceiro6,"R$3,966.10",Rio de Janeiro,Não Promocional
9/21/2020,1,TipoB,Parceiro2,"R$2,090.35",Rio de Janeiro,Não Promocional
9/21/2020,2,TipoB,Parceiro7,R$850.35,Rio de Janeiro,Não Promocional
9/21/2020,5,TipoB,Parceiro1,R$409.55,São Paulo,Não Promocional
9/21/2020,3,TipoA,Parceiro4,"R$3,505.50",Rio Grande do Sul,Não Promocional
9/21/2020,2,TipoA,Parceiro5,"R$3,050.37",Distrito Federal,Não Promocional
9/21/2020,4,TipoB,Parceiro5,R$259.81,Rio de Janeiro,Não Promocional
9/21/2020,2,TipoA,Parceiro7,"R$1,462.04",Distrito Federal,Não Promocional
9/21/2020,1,TipoB,Parceiro5,"R$2,437.20",Rio Grande do Sul,Não Promocional
9/21/2020,2,TipoB,Parceiro7,"R$2,502.28",Minas Gerais,Não Promocional
9/21/2020,15,TipoA,Parceiro3,R$478.80,São Paulo,Não Promocional
9/21/2020,16,TipoA,Parceiro7,"R$3,065.21",Paraíba,Não Promocional
9/21/2020,15,TipoB,Parceiro1,"R$1,454.64",Pará,Não Promocional
9/21/2020,14,TipoA,Parceiro4,"R$2,581.86",Paraíba,Não Promocional
9/21/2020,16,TipoA,Parceiro2,"R$1,120.67",Amapá,Não Promocional
9/21/2020,16,TipoA,Parceiro4,"R$1,458.65",Goiás,Não Promocional
9/21/2020,10,TipoB,Parceiro7,"R$3,814.99",Pará,Não Promocional
9/21/2020,9,TipoA,Parceiro7,R$162.44,Espírito Santo,Não Promocional
9/21/2020,9,TipoB,Parceiro6,"R$2,355.61",Rio Grande do Sul,Não Promocional
9/21/2020,11,TipoA,Parceiro7,"R$2,155.54",Minas Gerais,Não Promocional
9/21/2020,8,TipoB,Parceiro7,"R$3,056.45",Acre,Não Promocional
9/21/2020,12,TipoA,Parceiro1,"R$1,189.44",Rio Grande do Sul,Não Promocional
9/21/2020,8,TipoA,Parceiro7,"R$2,249.37",São Paulo,Não Promocional
9/21/2020,8,TipoB,Parceiro6,"R$3,357.97",Mato Grosso do Sul,Não Promocional
9/21/2020,17,TipoA,Parceiro6,R$931.91,Espírito Santo,Não Promocional
9/21/2020,11,TipoA,Parceiro7,"R$1,430.45",Mato Grosso do Sul,Não Promocional
9/21/2020,7,TipoB,Parceiro2,"R$1,691.01",Rio Grande do Sul,Não Promocional
9/21/2020,7,TipoA,Parceiro15,"R$2,433.18",Amazonas,Não Promocional
9/21/2020,15,TipoB,Parceiro14,"R$1,330.01",Acre,Não Promocional
9/21/2020,16,TipoA,Parceiro8,"R$3,351.03",Ceará,Não Promocional
9/21/2020,14,TipoA,Parceiro8,R$137.16,Amapá,Não Promocional
9/21/2020,13,TipoB,Parceiro12,"R$3,355.42",Espírito Santo,Não Promocional
9/21/2020,9,TipoB,Parceiro12,"R$3,071.98",Santa Catarina,Não Promocional
9/21/2020,16,TipoB,Parceiro8,"R$2,587.06",Rio de Janeiro,Não Promocional
9/21/2020,16,TipoB,Parceiro1,"R$1,999.66",Rio de Janeiro,Não Promocional
9/21/2020,9,TipoB,Parceiro11,"R$2,761.01",Rio Grande do Sul,Não Promocional
9/21/2020,12,TipoB,Parceiro14,"R$3,830.70",Pará,Não Promocional
9/21/2020,14,TipoA,Parceiro2,"R$1,347.63",Rio Grande do Sul,Não Promocional
9/21/2020,8,TipoA,Parceiro2,"R$3,392.33",Bahia,Não Promocional
9/21/2020,14,TipoB,Parceiro8,"R$3,271.28",São Paulo,Não Promocional
9/21/2020,15,TipoA,Parceiro2,"R$3,666.70",Espírito Santo,Não Promocional
9/21/2020,12,TipoA,Parceiro2,R$214.43,Amazonas,Não Promocional
9/21/2020,11,TipoB,Parceiro3,"R$2,315.20",Bahia,Não Promocional
9/21/2020,14,TipoB,Parceiro5,"R$3,737.94",Acre,Não Promocional
9/21/2020,17,TipoB,Parceiro1,R$305.41,São Paulo,Não Promocional
9/21/2020,16,TipoB,Parceiro5,"R$1,391.88",Santa Catarina,Não Promocional
9/21/2020,13,TipoB,Parceiro10,R$784.06,Santa Catarina,Não Promocional
9/21/2020,12,TipoB,Parceiro11,"R$3,749.49",Ceará,Não Promocional
9/21/2020,9,TipoB,Parceiro7,"R$2,186.44",Amazonas,Não Promocional
9/21/2020,14,TipoB,Parceiro7,"R$1,973.16",Mato Grosso do Sul,Não Promocional
9/21/2020,10,TipoC,Parceiro12,"R$2,886.23",São Paulo,Não Promocional
9/21/2020,11,TipoA,Parceiro13,"R$3,300.90",Minas Gerais,Não Promocional
9/21/2020,9,TipoA,Parceiro10,"R$3,027.41",Acre,Não Promocional
9/21/2020,9,TipoB,Parceiro13,R$393.31,Santa Catarina,Não Promocional
9/21/2020,8,TipoA,Parceiro11,"R$1,672.31",Santa Catarina,Não Promocional
9/21/2020,15,TipoA,Parceiro5,"R$2,865.15",Minas Gerais,Não Promocional
9/21/2020,8,TipoC,Parceiro9,"R$1,412.78",Amapá,Não Promocional
9/21/2020,6,TipoA,Parceiro10,"R$2,757.24",Rio de Janeiro,Não Promocional
9/21/2020,3,TipoA,Parceiro5,R$251.15,Santa Catarina,Não Promocional
9/21/2020,3,TipoA,Parceiro9,"R$3,161.15",Santa Catarina,Não Promocional
9/21/2020,6,TipoB,Parceiro6,"R$2,667.52",Rio Grande do Norte,Não Promocional
9/21/2020,5,TipoA,Parceiro12,R$692.91,Rio Grande do Norte,Não Promocional
9/21/2020,4,TipoC,Parceiro12,"R$3,326.28",Santa Catarina,Não Promocional
9/21/2020,4,TipoB,Parceiro6,"R$2,265.28",Paraná,Não Promocional
9/21/2020,5,TipoB,Parceiro9,"R$3,258.16",Sergipe,Não Promocional
9/21/2020,3,TipoA,Parceiro9,"R$1,183.40",São Paulo,Não Promocional
9/21/2020,5,TipoB,Parceiro5,R$861.19,Acre,Não Promocional
9/21/2020,4,TipoB,Parceiro10,"R$1,985.22",Amazonas,Não Promocional
9/21/2020,4,TipoA,Parceiro7,R$884.66,Pará,Não Promocional
9/21/2020,3,TipoB,Parceiro2,"R$2,787.70",Maranhão,Não Promocional
9/21/2020,4,TipoB,Parceiro7,"R$2,260.52",Mato Grosso,Não Promocional
9/21/2020,6,TipoB,Parceiro10,"R$2,808.63",Goiás,Não Promocional
9/21/2020,4,TipoC,Parceiro12,"R$1,077.89",Piauí,Não Promocional
9/21/2020,4,TipoB,Parceiro2,R$39.47,Distrito Federal,Não Promocional
9/21/2020,4,TipoA,Parceiro10,R$812.52,Paraná,Não Promocional
9/21/2020,3,TipoB,Parceiro12,"R$2,146.39",Santa Catarina,Não Promocional
9/21/2020,4,TipoB,Parceiro14,"R$1,002.55",Espírito Santo,Não Promocional
9/21/2020,4,TipoC,Parceiro11,"R$3,852.37",Rio Grande do Sul,Não Promocional
9/21/2020,4,TipoA,Parceiro7,"R$2,773.78",Amapá,Não Promocional
9/21/2020,5,TipoC,Parceiro8,"R$2,001.37",Acre,Não Promocional
9/21/2020,6,TipoB,Parceiro15,"R$3,299.90",Alagoas,Não Promocional
9/21/2020,4,TipoB,Parceiro10,"R$2,821.66",Rondônia,Não Promocional
9/21/2020,5,TipoB,Parceiro14,R$718.08,Alagoas,Não Promocional
9/21/2020,3,TipoC,Parceiro13,"R$3,966.50",Rio Grande do Sul,Não Promocional
9/21/2020,4,TipoA,Parceiro3,"R$2,630.59",Rio Grande do Norte,Não Promocional
9/21/2020,3,TipoC,Parceiro4,R$346.11,Paraíba,Não Promocional
9/21/2020,4,TipoA,Parceiro12,"R$2,737.87",Paraíba,Não Promocional
9/21/2020,5,TipoB,Parceiro9,"R$2,756.52",Paraíba,Não Promocional
9/21/2020,5,TipoA,Parceiro4,R$988.16,Paraná,Não Promocional
9/21/2020,5,TipoA,Parceiro12,"R$2,939.11",Goiás,Não Promocional
9/21/2020,3,TipoA,Parceiro14,"R$1,926.25",Acre,Não Promocional
9/21/2020,5,TipoB,Parceiro14,"R$3,858.06",Sergipe,Não Promocional
9/21/2020,6,TipoC,Parceiro13,"R$3,606.20",Minas Gerais,Não Promocional
9/21/2020,5,TipoC,Parceiro12,R$586.30,Goiás,Não Promocional
9/21/2020,4,TipoB,Parceiro12,"R$2,393.49",Ceará,Não Promocional
9/21/2020,5,TipoB,Parceiro9,"R$2,387.18",Distrito Federal,Não Promocional
9/21/2020,6,TipoC,Parceiro7,R$303.79,Bahia,Não Promocional
9/21/2020,6,TipoC,Parceiro12,"R$2,882.82",Acre,Não Promocional
9/21/2020,4,TipoB,Parceiro5,"R$1,938.80",Roraima,Não Promocional
9/21/2020,5,TipoC,Parceiro11,"R$3,009.83",Paraná,Não Promocional
9/21/2020,24,TipoC,Parceiro8,"R$2,502.25",Maranhão,Não Promocional
9/21/2020,28,TipoB,Parceiro14,"R$1,361.70",Tocantins,Não Promocional
9/21/2020,26,TipoB,Parceiro8,"R$2,045.76",São Paulo,Não Promocional
9/21/2020,23,TipoB,Parceiro1,R$443.27,Distrito Federal,Não Promocional
9/21/2020,23,TipoB,Parceiro4,"R$2,959.88",Paraíba,Não Promocional
9/21/2020,25,TipoA,Parceiro10,"R$3,011.21",Paraíba,Não Promocional
9/21/2020,28,TipoA,Parceiro15,R$943.95,São Paulo,Não Promocional
9/21/2020,4,TipoC,Parceiro1,"R$1,210.41",Mato Grosso,Não Promocional
9/21/2020,29,TipoA,Parceiro4,"R$1,402.65",Maranhão,Super Promoção
9/21/2020,14,TipoA,Parceiro7,"R$3,137.79",Amapá,Super Promoção
9/21/2020,27,TipoB,Parceiro2,"R$2,029.74",Minas Gerais,Super Promoção
9/22/2020,5,TipoB,Parceiro2,"R$2,587.26",Distrito Federal,Promocional
9/22/2020,1,TipoB,Parceiro1,"R$3,821.32",Distrito Federal,Promocional
9/22/2020,3,TipoA,Parceiro1,R$446.93,Rio Grande do Sul,Promocional
9/22/2020,1,TipoA,Parceiro5,"R$1,614.60",Minas Gerais,Promocional
9/22/2020,5,TipoA,Parceiro6,"R$3,295.44",Rio Grande do Sul,Promocional
9/22/2020,3,TipoA,Parceiro7,"R$1,316.17",Distrito Federal,Promocional
9/22/2020,4,TipoA,Parceiro5,"R$2,610.64",São Paulo,Promocional
9/22/2020,4,TipoB,Parceiro3,"R$2,668.31",Minas Gerais,Promocional
9/22/2020,1,TipoB,Parceiro5,"R$1,478.76",São Paulo,Promocional
9/22/2020,1,TipoB,Parceiro4,"R$3,303.97",Rio de Janeiro,Promocional
9/22/2020,5,TipoA,Parceiro3,"R$1,190.27",Minas Gerais,Promocional
9/22/2020,5,TipoA,Parceiro1,"R$3,861.79",Rio de Janeiro,Promocional
9/22/2020,1,TipoB,Parceiro4,R$574.82,São Paulo,Promocional
9/22/2020,3,TipoB,Parceiro2,"R$2,360.03",Distrito Federal,Promocional
9/22/2020,3,TipoA,Parceiro7,R$219.35,Rio Grande do Sul,Promocional
9/22/2020,5,TipoA,Parceiro7,R$157.00,Minas Gerais,Promocional
9/22/2020,2,TipoB,Parceiro3,"R$2,335.77",Minas Gerais,Promocional
9/22/2020,4,TipoB,Parceiro6,"R$3,811.60",Rio de Janeiro,Promocional
9/22/2020,3,TipoB,Parceiro6,"R$3,795.28",Rio de Janeiro,Promocional
9/22/2020,2,TipoA,Parceiro7,"R$2,986.29",Rio Grande do Sul,Promocional
9/22/2020,2,TipoA,Parceiro1,"R$1,531.98",São Paulo,Promocional
9/22/2020,1,TipoA,Parceiro7,"R$2,635.28",Rio Grande do Sul,Promocional
9/22/2020,2,TipoB,Parceiro3,"R$1,510.25",Rio de Janeiro,Não Promocional
9/22/2020,1,TipoA,Parceiro1,R$621.26,Rio de Janeiro,Não Promocional
9/22/2020,4,TipoA,Parceiro7,R$790.14,Minas Gerais,Não Promocional
9/22/2020,3,TipoA,Parceiro5,R$61.19,Rio Grande do Sul,Não Promocional
9/22/2020,3,TipoA,Parceiro5,"R$2,672.97",Rio de Janeiro,Não Promocional
9/22/2020,1,TipoA,Parceiro2,"R$3,060.42",São Paulo,Não Promocional
9/22/2020,1,TipoB,Parceiro5,R$957.37,São Paulo,Não Promocional
9/22/2020,3,TipoB,Parceiro7,"R$3,236.17",Rio Grande do Sul,Não Promocional
9/22/2020,3,TipoA,Parceiro1,"R$2,008.26",Rio Grande do Sul,Não Promocional
9/22/2020,5,TipoA,Parceiro4,"R$3,593.28",São Paulo,Não Promocional
9/22/2020,3,TipoB,Parceiro4,"R$2,989.57",Minas Gerais,Não Promocional
9/22/2020,5,TipoB,Parceiro3,"R$1,117.65",Minas Gerais,Não Promocional
9/22/2020,2,TipoA,Parceiro6,R$652.09,Distrito Federal,Não Promocional
9/22/2020,4,TipoA,Parceiro5,"R$3,313.80",Minas Gerais,Não Promocional
9/22/2020,2,TipoA,Parceiro4,"R$1,771.58",São Paulo,Não Promocional
9/22/2020,2,TipoA,Parceiro5,"R$1,169.73",Rio Grande do Sul,Não Promocional
9/22/2020,2,TipoB,Parceiro5,R$337.55,São Paulo,Não Promocional
9/22/2020,4,TipoA,Parceiro1,"R$2,533.19",Minas Gerais,Não Promocional
9/22/2020,5,TipoB,Parceiro2,"R$3,297.99",São Paulo,Não Promocional
9/22/2020,9,TipoA,Parceiro5,"R$3,693.96",Sergipe,Não Promocional
9/22/2020,15,TipoA,Parceiro7,"R$3,016.99",Mato Grosso do Sul,Não Promocional
9/22/2020,11,TipoA,Parceiro3,"R$2,263.07",Mato Grosso,Não Promocional
9/22/2020,12,TipoA,Parceiro1,"R$3,056.51",Acre,Não Promocional
9/22/2020,16,TipoB,Parceiro6,R$529.19,Paraná,Não Promocional
9/22/2020,7,TipoB,Parceiro3,"R$2,160.05",Mato Grosso,Não Promocional
9/22/2020,16,TipoA,Parceiro5,"R$1,562.66",Rondônia,Não Promocional
9/22/2020,16,TipoB,Parceiro7,"R$2,411.85",Santa Catarina,Não Promocional
9/22/2020,8,TipoA,Parceiro5,R$338.37,Paraná,Não Promocional
9/22/2020,17,TipoA,Parceiro4,"R$1,596.65",Bahia,Não Promocional
9/22/2020,10,TipoA,Parceiro7,"R$2,959.67",Santa Catarina,Não Promocional
9/22/2020,8,TipoB,Parceiro5,R$432.09,Paraná,Não Promocional
9/22/2020,15,TipoB,Parceiro6,R$17.60,Distrito Federal,Não Promocional
9/22/2020,8,TipoA,Parceiro2,R$476.00,Pará,Não Promocional
9/22/2020,10,TipoB,Parceiro3,"R$3,413.31",Rio de Janeiro,Não Promocional
9/22/2020,14,TipoA,Parceiro9,R$150.21,Rio de Janeiro,Não Promocional
9/22/2020,10,TipoA,Parceiro13,"R$3,169.96",Rio de Janeiro,Não Promocional
9/22/2020,9,TipoB,Parceiro10,"R$2,817.85",Mato Grosso do Sul,Não Promocional
9/22/2020,14,TipoB,Parceiro11,"R$1,603.34",Santa Catarina,Não Promocional
9/22/2020,11,TipoA,Parceiro9,"R$2,679.05",Amazonas,Não Promocional
9/22/2020,15,TipoA,Parceiro7,"R$2,923.64",Amazonas,Não Promocional
9/22/2020,10,TipoA,Parceiro1,"R$1,920.71",Santa Catarina,Não Promocional
9/22/2020,8,TipoA,Parceiro6,"R$1,668.43",Espírito Santo,Não Promocional
9/22/2020,12,TipoB,Parceiro4,"R$1,504.95",Rio de Janeiro,Não Promocional
9/22/2020,8,TipoA,Parceiro6,"R$2,447.54",Mato Grosso do Sul,Não Promocional
9/22/2020,14,TipoA,Parceiro7,"R$2,886.53",Espírito Santo,Não Promocional
9/22/2020,11,TipoB,Parceiro2,R$77.82,Amazonas,Não Promocional
9/22/2020,16,TipoA,Parceiro11,R$130.66,Santa Catarina,Não Promocional
9/22/2020,17,TipoA,Parceiro8,"R$3,092.39",Acre,Não Promocional
9/22/2020,17,TipoA,Parceiro1,"R$2,274.78",Rio Grande do Sul,Não Promocional
9/22/2020,13,TipoB,Parceiro4,"R$2,676.83",Ceará,Não Promocional
9/22/2020,14,TipoB,Parceiro15,"R$1,285.64",Acre,Não Promocional
9/22/2020,13,TipoB,Parceiro6,"R$2,057.30",Acre,Não Promocional
9/22/2020,7,TipoB,Parceiro13,"R$1,282.67",Acre,Não Promocional
9/22/2020,16,TipoB,Parceiro7,"R$1,757.10",Distrito Federal,Não Promocional
9/22/2020,14,TipoB,Parceiro12,"R$1,029.90",Amazonas,Não Promocional
9/22/2020,7,TipoB,Parceiro6,"R$3,211.60",Rio de Janeiro,Não Promocional
9/22/2020,12,TipoB,Parceiro9,"R$3,290.37",Alagoas,Não Promocional
9/22/2020,12,TipoB,Parceiro10,R$287.65,Alagoas,Não Promocional
9/22/2020,13,TipoB,Parceiro8,"R$2,559.07",Rio Grande do Sul,Não Promocional
9/22/2020,11,TipoC,Parceiro12,"R$1,124.88",Mato Grosso do Sul,Não Promocional
9/22/2020,11,TipoA,Parceiro6,"R$1,716.84",Santa Catarina,Não Promocional
9/22/2020,16,TipoA,Parceiro6,"R$2,462.27",Amazonas,Não Promocional
9/22/2020,13,TipoB,Parceiro5,R$630.71,Ceará,Não Promocional
9/22/2020,12,TipoB,Parceiro8,"R$2,664.85",Alagoas,Não Promocional
9/22/2020,14,TipoB,Parceiro10,"R$1,259.79",Espírito Santo,Não Promocional
9/22/2020,14,TipoC,Parceiro6,"R$1,695.94",São Paulo,Não Promocional
9/22/2020,15,TipoB,Parceiro6,"R$2,812.89",Minas Gerais,Não Promocional
9/22/2020,16,TipoC,Parceiro12,"R$1,913.65",Distrito Federal,Não Promocional
9/22/2020,7,TipoC,Parceiro10,"R$1,780.30",Mato Grosso do Sul,Não Promocional
9/22/2020,5,TipoA,Parceiro13,"R$3,640.66",Acre,Não Promocional
9/22/2020,6,TipoB,Parceiro6,R$11.42,Amapá,Não Promocional
9/22/2020,3,TipoB,Parceiro5,"R$3,774.63",Goiás,Não Promocional
9/22/2020,4,TipoA,Parceiro11,R$709.98,Pará,Não Promocional
9/22/2020,6,TipoA,Parceiro12,"R$1,600.52",Ceará,Não Promocional
9/22/2020,4,TipoC,Parceiro5,"R$3,643.71",Rio de Janeiro,Não Promocional
9/22/2020,6,TipoB,Parceiro8,"R$1,063.39",Rio de Janeiro,Não Promocional
9/22/2020,5,TipoC,Parceiro13,"R$2,297.48",Mato Grosso do Sul,Não Promocional
9/22/2020,6,TipoA,Parceiro8,"R$3,267.13",Amazonas,Não Promocional
9/22/2020,6,TipoA,Parceiro13,R$579.08,Sergipe,Não Promocional
9/22/2020,6,TipoB,Parceiro7,"R$3,690.28",Acre,Não Promocional
9/22/2020,4,TipoC,Parceiro13,R$114.98,Amazonas,Não Promocional
9/22/2020,6,TipoA,Parceiro4,"R$1,221.61",Goiás,Não Promocional
9/22/2020,4,TipoC,Parceiro5,"R$1,651.34",Goiás,Não Promocional
9/22/2020,6,TipoC,Parceiro3,"R$2,749.04",Goiás,Não Promocional
9/22/2020,3,TipoB,Parceiro9,"R$1,890.11",Roraima,Não Promocional
9/22/2020,6,TipoC,Parceiro14,"R$1,523.69",Pernambuco,Não Promocional
9/22/2020,5,TipoA,Parceiro7,R$39.80,Paraná,Não Promocional
9/22/2020,6,TipoC,Parceiro3,"R$2,821.47",Pará,Não Promocional
9/22/2020,6,TipoC,Parceiro12,"R$2,084.82",Rio Grande do Norte,Não Promocional
9/22/2020,5,TipoB,Parceiro6,"R$1,800.09",Paraíba,Não Promocional
9/22/2020,4,TipoB,Parceiro6,"R$3,364.68",Santa Catarina,Não Promocional
9/22/2020,6,TipoC,Parceiro10,R$584.20,Rio Grande do Norte,Não Promocional
9/22/2020,5,TipoC,Parceiro12,R$426.31,Goiás,Não Promocional
9/22/2020,4,TipoA,Parceiro13,"R$3,867.50",Mato Grosso,Não Promocional
9/22/2020,3,TipoA,Parceiro9,"R$2,020.65",Acre,Não Promocional
9/22/2020,4,TipoA,Parceiro13,"R$1,939.97",Amazonas,Não Promocional
9/22/2020,6,TipoC,Parceiro13,"R$3,266.33",Tocantins,Não Promocional
9/22/2020,3,TipoC,Parceiro3,R$105.72,Sergipe,Não Promocional
9/22/2020,3,TipoA,Parceiro1,"R$2,721.82",Bahia,Não Promocional
9/22/2020,4,TipoA,Parceiro10,"R$2,754.40",Roraima,Não Promocional
9/22/2020,4,TipoB,Parceiro4,"R$1,513.30",Mato Grosso do Sul,Não Promocional
9/22/2020,6,TipoA,Parceiro11,R$580.17,Rio Grande do Norte,Não Promocional
9/22/2020,4,TipoB,Parceiro8,"R$1,689.15",Amazonas,Não Promocional
9/22/2020,3,TipoB,Parceiro1,"R$1,055.39",Maranhão,Não Promocional
9/22/2020,23,TipoC,Parceiro5,"R$2,954.32",Alagoas,Não Promocional
9/22/2020,24,TipoC,Parceiro2,R$928.81,Roraima,Não Promocional
9/22/2020,27,TipoC,Parceiro2,"R$3,744.24",Maranhão,Não Promocional
9/22/2020,27,TipoC,Parceiro11,"R$2,439.88",Rio de Janeiro,Não Promocional
9/22/2020,30,TipoB,Parceiro13,R$244.50,Pernambuco,Não Promocional
9/22/2020,28,TipoA,Parceiro12,"R$3,536.58",Rio Grande do Norte,Super Promoção
9/22/2020,5,TipoB,Parceiro13,"R$1,766.86",Distrito Federal,Super Promoção
9/22/2020,15,TipoC,Parceiro1,"R$2,333.96",Rio de Janeiro,Super Promoção
9/22/2020,27,TipoA,Parceiro2,"R$3,653.42",Rio de Janeiro,Super Promoção
9/22/2020,34,TipoB,Parceiro6,R$561.56,São Paulo,Super Promoção
9/22/2020,16,TipoB,Parceiro14,"R$3,873.13",São Paulo,Super Promoção
9/23/2020,3,TipoB,Parceiro2,"R$2,328.06",Rio de Janeiro,Promocional
9/23/2020,3,TipoB,Parceiro2,R$414.90,Minas Gerais,Promocional
9/23/2020,4,TipoB,Parceiro1,"R$2,408.94",São Paulo,Promocional
9/23/2020,2,TipoA,Parceiro5,"R$1,628.49",Distrito Federal,Promocional
9/23/2020,2,TipoA,Parceiro4,R$384.95,Minas Gerais,Promocional
9/23/2020,4,TipoB,Parceiro3,"R$2,623.31",São Paulo,Promocional
9/23/2020,1,TipoA,Parceiro2,"R$3,207.61",Minas Gerais,Promocional
9/23/2020,1,TipoB,Parceiro1,"R$2,370.33",São Paulo,Promocional
9/23/2020,3,TipoB,Parceiro2,"R$3,667.11",Minas Gerais,Promocional
9/23/2020,4,TipoB,Parceiro3,"R$2,527.89",Minas Gerais,Promocional
9/23/2020,2,TipoA,Parceiro4,R$311.76,São Paulo,Promocional
9/23/2020,3,TipoA,Parceiro1,"R$1,441.48",Rio Grande do Sul,Promocional
9/23/2020,1,TipoB,Parceiro4,"R$2,863.44",Rio de Janeiro,Promocional
9/23/2020,1,TipoA,Parceiro1,"R$1,445.42",Minas Gerais,Promocional
9/23/2020,1,TipoA,Parceiro6,R$680.64,São Paulo,Promocional
9/23/2020,4,TipoA,Parceiro1,"R$3,458.88",Minas Gerais,Promocional
9/23/2020,4,TipoB,Parceiro4,"R$1,774.10",Rio de Janeiro,Promocional
9/23/2020,1,TipoB,Parceiro2,"R$2,270.23",Rio de Janeiro,Promocional
9/23/2020,5,TipoB,Parceiro5,"R$1,694.90",Rio Grande do Sul,Não Promocional
9/23/2020,4,TipoB,Parceiro5,R$968.25,Minas Gerais,Não Promocional
9/23/2020,1,TipoA,Parceiro3,"R$3,115.21",Rio de Janeiro,Não Promocional
9/23/2020,4,TipoB,Parceiro6,"R$1,921.18",Minas Gerais,Não Promocional
9/23/2020,1,TipoA,Parceiro4,"R$3,382.80",Distrito Federal,Não Promocional
9/23/2020,4,TipoA,Parceiro4,"R$2,706.28",Distrito Federal,Não Promocional
9/23/2020,2,TipoA,Parceiro5,"R$2,116.35",Rio de Janeiro,Não Promocional
9/23/2020,1,TipoB,Parceiro5,"R$2,122.18",Rio de Janeiro,Não Promocional
9/23/2020,1,TipoA,Parceiro7,"R$1,089.53",Rio de Janeiro,Não Promocional
9/23/2020,3,TipoA,Parceiro2,"R$3,621.06",São Paulo,Não Promocional
9/23/2020,5,TipoA,Parceiro2,"R$3,214.83",São Paulo,Não Promocional
9/23/2020,4,TipoB,Parceiro6,"R$2,420.62",Rio de Janeiro,Não Promocional
9/23/2020,5,TipoB,Parceiro2,"R$1,105.81",Minas Gerais,Não Promocional
9/23/2020,2,TipoA,Parceiro6,R$239.36,Rio de Janeiro,Não Promocional
9/23/2020,12,TipoB,Parceiro6,"R$3,416.60",Distrito Federal,Não Promocional
